13,16,14,19,11,17,14,18,14,14,13,17,16,18,19,19,20,16,16,17,16,17,17,16,14,12,13,15,19,18,16,21,20,20,20,18,15,15,15,12,16,14,19,14,19,17,18,14,16,14,18,15,15,16,16,19,18,18,21,19,19,18,19,14,12,11,12,14,18,14,17,18,19,17,17,14,14,16,12,15,14,19,14,18,15,19,15,19,18,19,14,14,14,15,18,18,14,18,19,21,18,17,17,15,15,16,12,14,12,15,15,15,11,14,14,15,17,11,14,13,18,13,18,15,20,16,19,17,21,15,14,14,16,15,15,13,19,17,17,12,16,18,17,19,19,12,12,17,15,14,11,9,14,14,16,17,11,15,13,19,14,19,13,18,16,19,15,16,16,15,16,18,14,14,16,17,16,14,10,15,17,17,19,18,16,14,20,13,15,15,17,15,14,16,17
12,16,14,19,14,19,17,18,14,16,14,18,15,15,16,16,19,18,18,21,19,19,18,19,14,12,11,12,14,18,14,17,18,19,17,17,14,14,16,12,15,14,19,14,18,15,19,15,19,18,19,14,14,14,15,18,18,14,18,19,21,18,17,17,15,15,16,12,14,12,15,15,15,11,14,14,15,17,11,14,13,18,13,18,15,20,16,19,17,21,15,14,14,16,15,15,13,19,17,17,12,16,18,17,19,19,12,12,17,15,14,11,9,14,14,16,17,11,15,13,19,14,19,13,18,16,19,15,16,16,15,16,18,14,14,16,17,16,14,10,15,17,17,19,18,16,14,20,13,15,15,17,15,14,16,17,12,15,13,19,12,18,14,22,15,18,10,19,17,15,17,19,15,14,18,15,16,16,13,14,17,16,15,14,16,16,18,15,16,17,22,15,14,16,17
12,15,14,19,14,18,15,19,15,19,18,19,14,14,14,15,18,18,14,18,19,21,18,17,17,15,15,16,12,14,12,15,15,15,11,14,14,15,17,11,14,13,18,13,18,15,20,16,19,17,21,15,14,14,16,15,15,13,19,17,17,12,16,18,17,19,19,12,12,17,15,14,11,9,14,14,16,17,11,15,13,19,14,19,13,18,16,19,15,16,16,15,16,18,14,14,16,17,16,14,10,15,17,17,19,18,16,14,20,13,15,15,17,15,14,16,17,12,15,13,19,12,18,14,22,15,18,10,19,17,15,17,19,15,14,18,15,16,16,13,14,17,16,15,14,16,16,18,15,16,17,22,15,14,16,17,11,14,14,20,12,17,15,19,16,18,13,19,17,15,16,16,14,14,18,15,16,16,17,14,17,18,14,11,14,17,15,14,17,16,24,15,14,17,17
11,14,13,18,13,18,15,20,16,19,17,21,15,14,14,16,15,15,13,19,17,17,12,16,18,17,19,19,12,12,17,15,14,11,9,14,14,16,17,11,15,13,19,14,19,13,18,16,19,15,16,16,15,16,18,14,14,16,17,16,14,10,15,17,17,19,18,16,14,20,13,15,15,17,15,14,16,17,12,15,13,19,12,18,14,22,15,18,10,19,17,15,17,19,15,14,18,15,16,16,13,14,17,16,15,14,16,16,18,15,16,17,22,15,14,16,17,11,14,14,20,12,17,15,19,16,18,13,19,17,15,16,16,14,14,18,15,16,16,17,14,17,18,14,11,14,17,15,14,17,16,24,15,14,17,17,12,13,13,19,13,17,16,19,16,19,14,18,17,17,15,13,12,14,17,13,17,16,22,14,17,20,15,15,17,17,14,16,14,15,21,18,14,17,16
11,15,13,19,14,19,13,18,16,19,15,16,16,15,16,18,14,14,16,17,16,14,10,15,17,17,19,18,16,14,20,13,15,15,17,15,14,16,17,12,15,13,19,12,18,14,22,15,18,10,19,17,15,17,19,15,14,18,15,16,16,13,14,17,16,15,14,16,16,18,15,16,17,22,15,14,16,17,11,14,14,20,12,17,15,19,16,18,13,19,17,15,16,16,14,14,18,15,16,16,17,14,17,18,14,11,14,17,15,14,17,16,24,15,14,17,17,12,13,13,19,13,17,16,19,16,19,14,18,17,17,15,13,12,14,17,13,17,16,22,14,17,20,15,15,17,17,14,16,14,15,21,18,14,17,16,12,14,13,18,12,18,15,19,15,18,15,15,18,19,15,15,15,16,16,15,14,15,23,17,16,19,18,19,20,18,14,19,13,15,14,19,14,17,16
12,15,13,19,12,18,14,22,15,18,10,19,17,15,17,19,15,14,18,15,16,16,13,14,17,16,15,14,16,16,18,15,16,17,22,15,14,16,17,11,14,14,20,12,17,15,19,16,18,13,19,17,15,16,16,14,14,18,15,16,16,17,14,17,18,14,11,14,17,15,14,17,16,24,15,14,17,17,12,13,13,19,13,17,16,19,16,19,14,18,17,17,15,13,12,14,17,13,17,16,22,14,17,20,15,15,17,17,14,16,14,15,21,18,14,17,16,12,14,13,18,12,18,15,19,15,18,15,15,18,19,15,15,15,16,16,15,14,15,23,17,16,19,18,19,20,18,14,19,13,15,14,19,14,17,16,13,16,13,18,9,16,14,19,16,18,18,18,17,20,17,16,17,17,14,17,14,14,20,17,14,13,17,17,21,19,15,18,18,16,8,15,15,17,14
11,14,14,20,12,17,15,19,16,18,13,19,17,15,16,16,14,14,18,15,16,16,17,14,17,18,14,11,14,17,15,14,17,16,24,15,14,17,17,12,13,13,19,13,17,16,19,16,19,14,18,17,17,15,13,12,14,17,13,17,16,22,14,17,20,15,15,17,17,14,16,14,15,21,18,14,17,16,12,14,13,18,12,18,15,19,15,18,15,15,18,19,15,15,15,16,16,15,14,15,23,17,16,19,18,19,20,18,14,19,13,15,14,19,14,17,16,13,16,13,18,9,16,14,19,16,18,18,18,17,20,17,16,17,17,14,17,14,14,20,17,14,13,17,17,21,19,15,18,18,16,8,15,15,17,14,13,16,13,20,13,17,15,19,14,17,20,19,16,17,16,16,21,19,14,18,17,15,14,15,12,11,16,14,19,18,16,13,18,16,9,14,14,15,14
12,13,13,19,13,17,16,19,16,19,14,18,17,17,15,13,12,14,17,13,17,16,22,14,17,20,15,15,17,17,14,16,14,15,21,18,14,17,16,12,14,13,18,12,18,15,19,15,18,15,15,18,19,15,15,15,16,16,15,14,15,23,17,16,19,18,19,20,18,14,19,13,15,14,19,14,17,16,13,16,13,18,9,16,14,19,16,18,18,18,17,20,17,16,17,17,14,17,14,14,20,17,14,13,17,17,21,19,15,18,18,16,8,15,15,17,14,13,16,13,20,13,17,15,19,14,17,20,19,16,17,16,16,21,19,14,18,17,15,14,15,12,11,16,14,19,18,16,13,18,16,9,14,14,15,14,13,16,13,19,13,18,14,21,14,18,15,17,14,15,17,15,21,19,15,14,16,14,11,15,14,13,16,12,11,13,15,13,15,14,18,18,14,15,16
12,14,13,18,12,18,15,19,15,18,15,15,18,19,15,15,15,16,16,15,14,15,23,17,16,19,18,19,20,18,14,19,13,15,14,19,14,17,16,13,16,13,18,9,16,14,19,16,18,18,18,17,20,17,16,17,17,14,17,14,14,20,17,14,13,17,17,21,19,15,18,18,16,8,15,15,17,14,13,16,13,20,13,17,15,19,14,17,20,19,16,17,16,16,21,19,14,18,17,15,14,15,12,11,16,14,19,18,16,13,18,16,9,14,14,15,14,13,16,13,19,13,18,14,21,14,18,15,17,14,15,17,15,21,19,15,14,16,14,11,15,14,13,16,12,11,13,15,13,15,14,18,18,14,15,16,12,15,13,18,15,19,13,20,17,17,14,14,14,14,16,12,15,15,13,14,16,13,16,18,16,15,16,17,12,11,17,16,14,18,23,20,14,15,17
13,16,13,18,9,16,14,19,16,18,18,18,17,20,17,16,17,17,14,17,14,14,20,17,14,13,17,17,21,19,15,18,18,16,8,15,15,17,14,13,16,13,20,13,17,15,19,14,17,20,19,16,17,16,16,21,19,14,18,17,15,14,15,12,11,16,14,19,18,16,13,18,16,9,14,14,15,14,13,16,13,19,13,18,14,21,14,18,15,17,14,15,17,15,21,19,15,14,16,14,11,15,14,13,16,12,11,13,15,13,15,14,18,18,14,15,16,12,15,13,18,15,19,13,20,17,17,14,14,14,14,16,12,15,15,13,14,16,13,16,18,16,15,16,17,12,11,17,16,14,18,23,20,14,15,17,11,15,14,18,13,18,14,17,14,16,14,19,14,14,17,16,16,14,16,14,13,16,20,20,18,18,16,21,17,16,20,18,13,19,18,18,14,15,17
13,16,13,20,13,17,15,19,14,17,20,19,16,17,16,16,21,19,14,18,17,15,14,15,12,11,16,14,19,18,16,13,18,16,9,14,14,15,14,13,16,13,19,13,18,14,21,14,18,15,17,14,15,17,15,21,19,15,14,16,14,11,15,14,13,16,12,11,13,15,13,15,14,18,18,14,15,16,12,15,13,18,15,19,13,20,17,17,14,14,14,14,16,12,15,15,13,14,16,13,16,18,16,15,16,17,12,11,17,16,14,18,23,20,14,15,17,11,15,14,18,13,18,14,17,14,16,14,19,14,14,17,16,16,14,16,14,13,16,20,20,18,18,16,21,17,16,20,18,13,19,18,18,14,15,17,11,15,13,18,12,16,12,19,13,15,21,20,16,16,16,18,16,15,18,17,13,17,18,20,19,19,14,18,16,18,17,20,18,16,13,12,14,16,17
13,16,13,19,13,18,14,21,14,18,15,17,14,15,17,15,21,19,15,14,16,14,11,15,14,13,16,12,11,13,15,13,15,14,18,18,14,15,16,12,15,13,18,15,19,13,20,17,17,14,14,14,14,16,12,15,15,13,14,16,13,16,18,16,15,16,17,12,11,17,16,14,18,23,20,14,15,17,11,15,14,18,13,18,14,17,14,16,14,19,14,14,17,16,16,14,16,14,13,16,20,20,18,18,16,21,17,16,20,18,13,19,18,18,14,15,17,11,15,13,18,12,16,12,19,13,15,21,20,16,16,16,18,16,15,18,17,13,17,18,20,19,19,14,18,16,18,17,20,18,16,13,12,14,16,17,11,14,13,19,15,18,14,19,13,19,16,18,17,17,15,19,17,16,17,18,15,16,15,15,17,17,15,16,18,21,17,14,18,15,10,10,14,16,16
12,15,13,18,15,19,13,20,17,17,14,14,14,14,16,12,15,15,13,14,16,13,16,18,16,15,16,17,12,11,17,16,14,18,23,20,14,15,17,11,15,14,18,13,18,14,17,14,16,14,19,14,14,17,16,16,14,16,14,13,16,20,20,18,18,16,21,17,16,20,18,13,19,18,18,14,15,17,11,15,13,18,12,16,12,19,13,15,21,20,16,16,16,18,16,15,18,17,13,17,18,20,19,19,14,18,16,18,17,20,18,16,13,12,14,16,17,11,14,13,19,15,18,14,19,13,19,16,18,17,17,15,19,17,16,17,18,15,16,15,15,17,17,15,16,18,21,17,14,18,15,10,10,14,16,16,12,16,13,19,13,18,14,20,14,16,16,20,16,17,16,18,18,21,18,14,15,15,11,13,15,16,17,13,16,18,15,14,18,14,14,13,14,16,16
11,15,14,18,13,18,14,17,14,16,14,19,14,14,17,16,16,14,16,14,13,16,20,20,18,18,16,21,17,16,20,18,13,19,18,18,14,15,17,11,15,13,18,12,16,12,19,13,15,21,20,16,16,16,18,16,15,18,17,13,17,18,20,19,19,14,18,16,18,17,20,18,16,13,12,14,16,17,11,14,13,19,15,18,14,19,13,19,16,18,17,17,15,19,17,16,17,18,15,16,15,15,17,17,15,16,18,21,17,14,18,15,10,10,14,16,16,12,16,13,19,13,18,14,20,14,16,16,20,16,17,16,18,18,21,18,14,15,15,11,13,15,16,17,13,16,18,15,14,18,14,14,13,14,16,16,12,15,13,19,13,18,14,19,13,15,16,19,16,17,16,16,17,19,15,16,17,13,13,11,16,14,16,13,15,13,12,19,19,19,18,15,14,16,16
11,15,13,18,12,16,12,19,13,15,21,20,16,16,16,18,16,15,18,17,13,17,18,20,19,19,14,18,16,18,17,20,18,16,13,12,14,16,17,11,14,13,19,15,18,14,19,13,19,16,18,17,17,15,19,17,16,17,18,15,16,15,15,17,17,15,16,18,21,17,14,18,15,10,10,14,16,16,12,16,13,19,13,18,14,20,14,16,16,20,16,17,16,18,18,21,18,14,15,15,11,13,15,16,17,13,16,18,15,14,18,14,14,13,14,16,16,12,15,13,19,13,18,14,19,13,15,16,19,16,17,16,16,17,19,15,16,17,13,13,11,16,14,16,13,15,13,12,19,19,19,18,15,14,16,16,12,15,13,19,15,20,15,18,12,15,14,16,16,15,15,15,16,17,14,18,18,18,14,11,17,15,15,15,14,13,16,18,17,20,18,18,14,16,16
